Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,19.17,19.25,18.83,19.04,-0.23,-1.19,"16,705",27.00,16.15,0.24,1.26,20.47,4.04
1st Source,SRCE,49.99,50.49,49.11,49.84,-0.33,-0.66,"28,767",59.33,47.16,1.00,2.01,17.07,0.79
2U,TWOU,68.76,69.50,66.01,66.93,-1.36,-1.99,"388,010",98.58,57.84,...,...,...,3.75
21st Century Fox Cl A,FOXA,45.86,46.05,45.46,45.83,-0.12,-0.26,"5,932,739",50.15,24.81,0.36,0.79,19.10,32.73
21st Century Fox Cl B,FOX,45.46,45.67,45.06,45.46,-0.10,-0.22,"2,731,258",49.65,24.30,0.36,0.79,18.94,33.24
21Vianet Group ADR,VNET,10.32,10.32,9.79,9.94,-0.37,-3.59,"284,853",11.54,5.01,...,...,...,24.56
51job ADR,JOBS,64.38,64.46,59.83,60.33,-4.31,-6.67,"125,035",114.62,56.22,...,...,...,-0.85
111 ADR,YI,10.52,10.79,10.52,10.75,0.11,1.03,"8,499",16.83,8.29,...,...,...,...
1347 Property Insurance Holdings,PIH,6.16,6.18,6.16,6.17,-0.02,-0.32,"789",8.25,5.25,...,...,19.28,-14.90
1-800-FLOWERS.COM Cl A,FLWS,11.43,11.45,11.21,11.35,-0.12,-1.05,"140,807",15.00,8.85,...,...,18.92,6.07
AAON,AAON,32.62,32.75,32.24,32.66,-0.12,-0.37,"125,982",43.30,29.05,0.32,0.98,37.11,-11.01
Abiomed,ABMD,391.57,391.57,380.05,389.79,2.91,0.75,"344,025",459.75,164.80,...,...,108.88,107.99
Acacia Communications,ACIA,39.73,39.91,38.98,39.78,0.06,0.15,"267,001",45.42,24.72,...,...,...,9.80
Acacia Research - Acacia Technologies,ACTG,3.11,3.14,3.05,3.05,-0.07,-2.24,"82,230",4.70,3.00,0.50,16.39,...,-24.69
Acadia Healthcare,ACHC,33.67,36.29,32.82,35.77,0.29,0.82,"3,329,736",45.27,26.92,...,...,13.92,9.62
ACADIA Pharmaceuticals,ACAD,22.89,23.20,21.84,22.87,-0.05,-0.22,"1,878,722",38.00,12.77,...,...,...,-24.05
Acceleron Pharma,XLRN,51.58,51.79,50.44,51.61,-0.23,-0.44,"137,757",59.59,32.53,...,...,...,21.61
Access National,ANCX,26.97,27.21,26.14,26.73,-0.32,-1.18,"181,449",30.99,25.81,0.64,2.39,20.40,-3.99
Accuray,ARAY,3.85,3.92,3.71,3.78,-0.06,-1.56,"593,858",6.15,3.20,...,...,...,-12.09
AcelRx Pharmaceuticals,ACRX,3.80,4.20,3.73,4.18,0.21,5.29,"3,697,711",5.03,1.55,...,...,...,106.42
Aceto,ACET,2.17,2.27,2.13,2.23,0.04,1.83,"407,297",11.98,2.10,0.04,1.79,...,-78.41
Achaogen,AKAO,4.12,4.24,4.00,4.12,0.01,0.24,"465,777",15.00,3.31,...,...,...,-61.64
Achillion Pharmaceuticals,ACHN,3.13,3.17,2.98,3.10,-0.06,-1.90,"1,485,405",4.37,2.33,...,...,...,7.64
AC Immune,ACIU,9.41,9.62,9.23,9.58,0.08,0.84,"76,812",17.40,7.16,...,...,...,-25.16
ACI Worldwide,ACIW,26.81,26.91,26.52,26.81,-0.07,-0.26,"411,233",28.98,20.23,...,...,2681.00,18.26
Aclaris Therapeutics,ACRS,12.45,12.45,11.47,12.17,-0.29,-2.33,"358,362",27.20,11.47,...,...,...,-50.65
ACM Research Cl A,ACMR,10.36,10.43,10.10,10.28,-0.07,-0.68,"6,025",15.60,4.74,...,...,171.33,95.81
Acorda Therapeutics,ACOR,19.70,19.76,18.99,19.19,-0.70,-3.52,"459,452",36.35,15.60,...,...,...,-10.54
Activision Blizzard,ATVI,77.35,78.53,76.96,78.30,-0.43,-0.55,"5,107,308",84.68,57.29,0.34,0.43,177.39,23.66
