Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,13.55,13.66,12.36,12.80,-0.86,-6.30,"2,242,812",21.78,7.92,...,...,...,48.15
3M,MMM,204.00,204.00,199.70,201.10,-2.97,-1.46,"2,363,941",259.77,181.98,5.44,2.71,26.89,-14.56
8X8,EGHT,18.78,18.78,18.02,18.57,-0.30,-1.59,"1,253,145",23.50,13.90,...,...,...,31.70
58.com ADR,WUBA,63.05,63.08,59.75,60.50,-4.56,-7.01,"1,265,353",89.90,56.70,...,...,36.06,-15.47
500.com ADR,WBAI,7.54,7.82,7.54,7.76,0.23,3.05,"54,788",23.22,5.22,...,...,...,-23.24
A10 Networks,ATEN,6.41,6.46,6.29,6.34,-0.09,-1.40,"230,767",8.25,5.51,...,...,...,-17.88
AAC Holdings,AAC,2.97,3.03,2.87,2.99,-0.01,-0.33,"523,417",12.96,2.68,...,...,...,-66.78
AAR Corp.,AIR,49.70,49.72,48.60,49.00,-0.74,-1.49,"162,598",51.52,36.46,0.30,0.61,89.09,24.71
Aaron's Inc.,AAN,50.71,51.35,49.18,49.58,-1.05,-2.07,"486,322",56.00,35.16,0.14,0.28,11.40,24.42
ABB ADR,ABB,20.15,20.24,20.05,20.15,-0.24,-1.18,"2,210,547",28.67,19.08,0.83,4.10,19.12,-24.87
Abbott Laboratories,ABT,72.88,73.06,72.09,72.79,-0.17,-0.23,"4,157,598",74.15,54.32,1.12,1.54,150.05,27.55
AbbVie,ABBV,87.83,89.53,87.56,88.79,1.06,1.21,"7,961,190",125.86,77.50,4.28,4.82,18.35,-8.19
Abercrombie&Fitch,ANF,20.11,20.22,18.68,18.88,-1.45,-7.13,"3,212,161",29.69,11.97,0.80,4.24,36.31,8.32
ABM Industries,ABM,32.47,32.63,31.70,31.91,-0.63,-1.94,"368,351",44.70,28.17,0.70,2.19,25.07,-15.40
Acadia Realty Trust,AKR,29.05,29.13,28.66,28.84,-0.20,-0.69,"357,143",29.67,21.34,1.08,3.74,602.09,5.41
Accenture Cl A,ACN,164.03,165.65,163.14,165.15,0.65,0.40,"1,856,440",175.64,142.69,2.92,1.77,26.05,7.88
ACCO Brands,ACCO,8.51,8.61,8.31,8.34,-0.22,-2.57,"687,440",14.63,7.39,0.24,2.88,6.18,-31.64
Acorn International ADR,ATV,20.41,20.48,20.20,20.20,1.44,7.66,"1,548",38.86,13.50,...,...,...,14.49
Actuant Cl A,ATU,25.68,25.96,25.06,25.49,-0.41,-1.58,"292,291",31.00,21.50,0.04,0.16,...,0.75
Acuity Brands,AYI,126.41,127.82,124.08,126.94,-0.41,-0.32,"521,253",186.99,109.98,0.52,0.41,14.88,-27.88
Acushnet Holdings,GOLF,26.13,26.13,25.23,25.23,-1.03,-3.92,"133,892",27.87,16.91,0.52,2.06,18.97,19.69
Adecoagro,AGRO,7.48,7.48,7.16,7.28,-0.22,-2.93,"492,716",10.63,6.93,...,...,...,-29.59
Adient,ADNT,25.20,25.33,21.42,21.52,-7.31,-25.36,"7,537,977",84.59,21.42,1.10,5.11,165.54,-72.66
ADT,ADT,8.09,8.39,7.82,7.85,-0.25,-3.09,"2,359,380",13.02,6.93,0.14,1.78,37.03,...
Adtalem Global Education,ATGE,57.63,58.21,56.34,58.00,0.13,0.22,"584,290",58.29,36.80,...,...,344.42,37.93
Advance Auto Parts,AAP,172.66,174.71,170.69,171.18,-1.27,-0.74,"1,123,653",174.71,80.00,0.24,0.14,23.71,71.71
Advanced Disposal Services,ADSW,26.66,26.84,26.53,26.68,-0.05,-0.19,"549,530",27.93,21.50,...,...,49.41,11.45
Advanced Drainage Systems,WMS,27.34,28.28,27.15,27.85,0.11,0.40,"276,107",33.50,21.00,0.32,1.15,20.48,16.77
AdvanSix,ASIX,27.62,28.06,27.03,27.20,-0.64,-2.30,"124,966",44.44,22.84,...,...,7.22,-35.35
AECOM,ACM,33.11,33.22,32.42,32.72,-0.76,-2.27,"987,211",39.90,29.13,...,...,38.05,-11.92
Aegon ADR,AEG,6.27,6.28,6.22,6.26,0.01,0.16,"666,839",7.48,5.80,0.32,5.10,...,-0.63
AerCap Holdings,AER,51.51,52.37,51.51,52.25,0.38,0.73,"1,062,263",58.30,48.29,...,...,7.59,-0.68
Aerohive Networks,HIVE,3.94,4.05,3.93,3.96,0.01,0.25,"237,607",6.50,3.54,...,...,...,-32.08
Aerojet Rocketdyne Holdings,AJRD,37.77,38.15,37.47,37.94,0.07,0.18,"565,067",38.92,24.41,...,...,50.21,21.60
AES,AES,15.56,15.63,15.40,15.52,-0.15,-0.96,"4,116,118",16.28,9.87,0.52,3.35,30.40,43.31
Aetna,AET,209.42,210.12,208.56,209.36,0.13,0.06,"1,750,058",210.12,166.88,2.00,0.96,18.84,16.06
Affiliated Managers Group,AMG,116.46,116.80,114.08,115.24,-1.76,-1.50,"397,945",217.00,110.27,1.20,1.04,9.02,-43.85
AFLAC,AFL,45.09,45.32,44.86,45.04,-0.17,-0.38,"2,203,527",48.19,41.41,1.04,2.31,7.10,2.62
AGCO,AGCO,57.23,57.45,55.41,55.78,-2.15,-3.71,"1,029,254",75.95,49.50,0.60,1.08,19.37,-21.91
Agilent Technologies,A,67.60,67.76,66.70,67.27,-0.52,-0.77,"2,555,399",75.00,60.42,0.60,0.89,73.92,0.45
AG Mortgage Investment Trust,MITT,18.10,18.11,17.82,18.01,-0.07,-0.39,"148,537",19.95,16.31,2.00,11.10,10.12,-5.26
Agnico-Eagle Mines,AEM,35.05,35.05,33.63,34.24,-1.28,-3.60,"2,232,742",49.80,32.18,0.44,1.29,79.63,-25.86
Agree Realty,ADC,58.45,58.95,58.15,58.92,0.50,0.86,"158,079",59.36,43.74,2.16,3.67,29.80,14.54
A. H. Belo Series A,AHC,4.50,4.54,4.43,4.54,0.10,2.25,"19,979",5.80,4.25,0.32,7.05,14.21,-5.42
Aircastle,AYR,19.74,20.04,19.66,19.77,-0.12,-0.60,"199,900",25.30,17.86,1.20,6.07,7.81,-15.48
Air Lease,AL,42.86,42.86,39.53,40.37,0.59,1.48,"1,622,372",50.70,36.46,0.40,0.99,5.64,-16.05
Air Products&Chemicals,APD,160.41,160.44,157.95,159.90,-1.35,-0.84,"784,254",175.17,148.44,4.40,2.75,23.58,-2.55
AK Steel Holding,AKS,3.77,3.81,3.64,3.66,-0.16,-4.19,"12,388,653",6.80,3.42,...,...,26.14,-35.34
